file,label,duration_sec,snr_before,snr_after,flat_before,flat_after,hf_before,hf_after
M_0214_09y4m_1 (mp3cut.net)2.mp3,syllable repetition,1.647875,22.302135,31.67830467224121,0.024948786944150925,0.006807080935686827,0.0237366184592247,0.0435691699385643
M_0214_09y4m_1 (mp3cut.net)3.mp3,syllable repetition,0.8641875,12.465067,14.661017417907715,0.0015425104647874832,0.0014907781733199954,0.001165952766314149,0.002243812894448638
M_0214_09y4m_1 (mp3cut.net)4.mp3,syllable repetition,1.41275,14.466964,15.400896072387695,0.011065160855650902,0.004103317391127348,0.015235607512295246,0.03279366344213486
M_0214_09y4m_1 (mp3cut.net)5.mp3,syllable repetition,1.0209375,18.305765,24.038522720336914,0.02462209388613701,0.02176377922296524,0.012752784416079521,0.020227259024977684
M_0214_09y4m_1 (mp3cut.net)7.mp3,syllable repetition,1.647875,8.99486,15.198098182678223,0.017628852277994156,0.00110232166480273,0.0008371217991225421,0.0019770513754338026
M_0214_09y4m_1 (mp3cut.net)8.mp3,syllable repetition,1.0993125,29.743519,41.30149841308594,0.015064273960888386,0.010046691633760929,0.0008127135806716979,0.0010213694768026471
M_0214_09y4m_1 (mp3cut.net)9.mp3,syllable repetition,1.7785,23.129427,21.13677978515625,0.027005000039935112,0.003703359980136156,0.0013013583375141025,0.003999868407845497
M_0253_14y6m_1 (mp3cut.net) (2).mp3,syllable repetition,1.5621875,10.394317,26.137359619140625,0.026958825066685677,0.013920748606324196,0.004754237364977598,0.004864322487264872
M_0553_11y0m_1 (mp3cut.net)6.mp3,syllable repetition,4.9131875,9.003721,52.35380172729492,0.01167345605790615,0.029039166867733,0.009283989667892456,0.01573716476559639
M_0556_07y8m_1 (mp3cut.net)2.mp3,syllable repetition,3.8683125,14.308537,33.8173828125,0.019858468323946,0.00681552616879344,0.03471601381897926,0.14057612419128418
M_0556_07y8m_1 (mp3cut.net)4.mp3,syllable repetition,1.909125,20.548138,31.940366744995117,0.011111936531960964,0.014551815576851368,0.0005560409626923501,0.0007496730540879071
M_0556_08y0m_1 (mp3cut.net)1.mp3,syllable repetition,2.2748125,21.775963,31.156862258911133,0.018408577889204025,0.005160694941878319,0.0007762262830510736,0.0027425563894212246
M_0760_12y3m_1 (mp3cut.net)1.mp3,syllable repetition,5.0960625,21.909088,67.26778411865234,0.022579146549105644,0.012920279987156391,0.08486591279506683,0.2761569321155548
M_0760_12y3m_1 (mp3cut.net)2 - Copy.mp3,syllable repetition,2.3009375,15.315098,26.191184997558594,0.011537207290530205,0.0041054063476622105,0.00744175910949707,0.02082781307399273
M_0760_12y3m_1 (mp3cut.net)2.mp3,syllable repetition,2.3009375,15.315098,26.191184997558594,0.011537207290530205,0.0041054063476622105,0.00744175910949707,0.02082781307399273
M_0814_14y5m_1 (mp3cut.net) (2).mp3,syllable repetition,2.980125,17.32417,73.3900146484375,0.021734215319156647,0.04508283734321594,0.003811849048361182,0.0037352396175265312
M_0819_11y11m_1 (mp3cut.net)11.mp3,syllable repetition,2.666625,15.094142,37.31390380859375,0.014004102908074856,0.004706024657934904,0.0021776987705379725,0.009484992362558842
M_0819_11y11m_1 (mp3cut.net)6.mp3,syllable repetition,2.666625,19.3548,36.01542663574219,0.01911362074315548,0.01588922180235386,0.0035810156259685755,0.010661034844815731
M_0821_10y1m_1 (mp3cut.net)2.mp3,syllable repetition,1.804625,8.411549,16.553356170654297,0.01694532483816147,0.00998665764927864,0.02526000700891018,0.08331288397312164
M_0821_10y1m_1 (mp3cut.net)4.mp3,syllable repetition,2.771125,11.313934,32.44561767578125,0.0317695215344429,0.006953100208193064,0.041727133095264435,0.10420460253953934
M_0821_10y1m_1 (mp3cut.net)9.mp3,syllable repetition,2.3793125,12.937306,37.95735168457031,0.026095692068338394,0.01095779612660408,0.0020177015103399754,0.004331314004957676
M_0880_13y4m_1 (mp3cut.net) (2).mp3,syllable repetition,1.93525,22.066286,33.75414276123047,0.05881163105368614,0.018970727920532227,0.07556970417499542,0.18649202585220337
M_0991_07y6m_1 (mp3cut.net)2.mp3,syllable repetition,1.1515625,7.366278,7.928680419921875,0.00744524784386158,0.005164542235434055,0.015272634103894234,0.029190421104431152
M_0991_08y4m_1 (mp3cut.net)1.mp3,syllable repetition,2.4576875,22.519684,39.4451789855957,0.025088872760534286,0.008603197522461414,0.0010652309283614159,0.00284525821916759
M_1011_13y10m_1 (mp3cut.net)1.mp3,syllable repetition,0.9686875,21.246239,27.975284576416016,0.012421835213899612,0.007060960866510868,0.004886763170361519,0.006613746751099825
M_1011_13y10m_1 (mp3cut.net)3.mp3,syllable repetition,0.9425625,26.174683,37.363868713378906,0.01719611883163452,0.011864112690091133,0.001359220128506422,0.0012355097569525242
M_1017_12y5m_1 (mp3cut.net) (1).mp3,syllable repetition,2.2225625,19.550241,42.77417755126953,0.02331061102449894,0.010040033608675003,0.03290234133601189,0.0617307685315609
M_1017_12y5m_1 (mp3cut.net) (2).mp3,syllable repetition,3.6593125,20.35779,49.82609176635742,0.009051789529621601,0.0031250875908881426,0.03946315497159958,0.1308804452419281
M_1017_12y5m_1 (mp3cut.net) (3).mp3,syllable repetition,2.1964375,21.819927,38.64867401123047,0.007618752308189869,0.005951238330453634,0.01212089043110609,0.031750138849020004
M_1017_12y5m_1 (mp3cut.net)1.mp3,syllable repetition,2.6405,17.017773,40.67657470703125,0.0049966671504080296,0.004248531069606543,0.00665995804592967,0.02022361010313034
M_1064_47y0m_1 (mp3cut.net)1.mp3,syllable repetition,2.0396875,25.929632,41.63814926147461,0.04111123085021973,0.02598695643246174,0.015629420056939125,0.02490326575934887
M_1097_26y0m_1 (mp3cut.net) (1).mp3,syllable repetition,2.2225625,19.365133,36.62395477294922,0.03308965638279915,0.02137763425707817,0.005398140754550695,0.009242990985512733
M_1097_26y0m_1 (mp3cut.net) (2).mp3,syllable repetition,1.2821875,18.48402,25.313501358032227,0.05418030917644501,0.024857526645064354,0.012523806653916836,0.012306512333452702
M_1100_28y0m_1 (mp3cut.net)3.mp3,syllable repetition,2.1703125,24.896334,72.41947937011719,0.03639072924852371,0.026790890842676163,0.02044171467423439,0.03422165662050247
M_1101_35y0m_1 (mp3cut.net)1.mp3,syllable repetition,2.1180625,17.970446,38.51070785522461,0.06416855752468109,0.018231475725769997,0.1532655954360962,0.27300992608070374
M_1101_35y0m_1 (mp3cut.net)3.mp3,syllable repetition,2.1441875,23.053719,36.776222229003906,0.0464787594974041,0.033120933920145035,0.00739492429420352,0.006577078253030777
M_1103_20y0m_1 (mp3cut.net)12.mp3,syllable repetition,1.41275,2.5093915,13.792459487915039,0.004654136020690203,0.011647946201264858,0.004857758991420269,0.008863036520779133
M_1103_20y0m_1 (mp3cut.net)13.mp3,syllable repetition,1.7785,4.412529,25.911300659179688,0.035437773913145065,0.018557867035269737,0.041276369243860245,0.06469699740409851
M_1103_20y0m_1 (mp3cut.net)14.mp3,syllable repetition,1.83075,2.9299393,33.737770080566406,0.022178327664732933,0.016696011647582054,0.01217520609498024,0.02872718870639801
M_1103_20y0m_1 (mp3cut.net)3.mp3,syllable repetition,0.9164375,1.7448997,6.962931156158447,0.002050276380032301,0.0034144737292081118,0.0016858596354722977,0.0033637804444879293
M_1104_40y0m_1 (mp3cut.net)2.mp3,syllable repetition,4.28625,2.4059918,70.99015045166016,0.0024852752685546875,0.035541243851184845,0.0037681758403778076,0.010677392594516277
M_1104_40y0m_1 (mp3cut.net)3.mp3,syllable repetition,1.9875,3.0957696,24.46965980529785,0.014815805479884148,0.00869558285921812,0.0014370371354743838,0.0029018979985266924
M_1104_40y0m_1 (mp3cut.net)4.mp3,syllable repetition,2.4576875,0.8338839,37.92023468017578,0.0005475863581523299,0.01877831295132637,0.0004817678709514439,0.0022750021889805794
M_1104_40y0m_1 (mp3cut.net)5.mp3,syllable repetition,2.6144375,1.8159988,38.47101593017578,0.00961175374686718,0.02878701686859131,0.0013556269695982337,0.0034951732959598303
M_1105_21y0m_1  (mp3cut.net)18.mp3,syllable repetition,0.9164375,23.174515,37.167266845703125,0.0038274636026471853,0.004285566508769989,0.0006212854641489685,0.0006395188393071294
M_1105_21y0m_1  (mp3cut.net)24.mp3,syllable repetition,6.84625,24.65534,66.96138763427734,0.0024918888229876757,0.012148946523666382,0.00029077776707708836,0.0003540613397490233
M_1105_21y0m_1  (mp3cut.net)31.mp3,syllable repetition,4.9654375,18.54195,64.90863800048828,0.003737094346433878,0.06291580200195312,0.00037286881706677377,0.00033933675149455667
M_1105_21y0m_1  (mp3cut.net)33.mp3,syllable repetition,2.3009375,26.35281,54.52248001098633,0.0034438404254615307,0.0026602393481880426,0.0003374847292434424,0.0004996537463739514
M_1105_21y0m_1  (mp3cut.net)34.mp3,syllable repetition,2.0396875,26.588848,56.10203552246094,0.004030975513160229,0.003597710281610489,0.0003078387526329607,0.00031950653647072613
M_1105_21y0m_1  (mp3cut.net)35.mp3,syllable repetition,9.61525,22.093628,68.095703125,0.008291900157928467,0.029199853539466858,0.00040712018380872905,0.0005164984613656998
M_1105_21y0m_1  (mp3cut.net)37.mp3,syllable repetition,2.771125,23.43173,61.05023956298828,0.0029301962349563837,0.009006517007946968,0.0003546038642525673,0.0004830433754250407
M_1105_21y0m_1 (1) (mp3cut.net)39.mp3,syllable repetition,3.032375,23.604584,61.27046203613281,0.0027609532698988914,0.007305516861379147,0.0003389545017853379,0.0004829070239793509
M_1105_21y0m_1 (1) (mp3cut.net)41.mp3,syllable repetition,3.5548125,23.993711,61.34921646118164,0.003452218370512128,0.006527694407850504,0.0003233905299566686,0.0003684784460347146
M_1105_21y0m_1 (1) (mp3cut.net)43.mp3,syllable repetition,3.7115625,28.55989,71.62989807128906,0.0033058279659599066,0.013650314882397652,0.00046099236351437867,0.000841177417896688
M_1105_21y0m_1 (mp3cut.net)1.mp3,syllable repetition,4.8086875,26.113798,66.93047332763672,0.008831366896629333,0.007220212835818529,0.0002688421809580177,0.00039322557859122753
M_1105_21y0m_1 (mp3cut.net)14.mp3,syllable repetition,3.3458125,26.356876,58.81614685058594,0.0021056693512946367,0.004795301705598831,0.00033132490352727473,0.00040864176116883755
M_1105_21y0m_1 (mp3cut.net)19.mp3,syllable repetition,1.752375,19.16212,37.497859954833984,0.0037241727113723755,0.002650827867910266,0.000608990725595504,0.0007057245820760727
M_1105_21y0m_1 (mp3cut.net)3.mp3,syllable repetition,2.0135625,24.860615,52.596588134765625,0.0026655648835003376,0.0030509813223034143,0.0003971355617977679,0.0004071823786944151
M_1105_21y0m_1 (mp3cut.net)4.mp3,syllable repetition,2.69275,10.601903,33.963951110839844,0.0005277134478092194,0.0015338259981945157,0.0002080461708828807,0.0003085477801505476
M_1105_21y0m_1 (mp3cut.net)5.mp3,syllable repetition,2.0658125,28.162611,69.56324768066406,0.0033434436190873384,0.027176905423402786,0.00024131659301929176,0.00030200963374227285
M_1107_38y0m_1 (mp3cut.net)1 (2).mp3,syllable repetition,3.0585,26.865509,41.9150505065918,0.04728928580880165,0.015070079825818539,0.020846838131546974,0.06431472301483154
M_1107_38y0m_1 (mp3cut.net)2.mp3,syllable repetition,3.5548125,30.838814,56.65955352783203,0.037821631878614426,0.06500174850225449,0.004023508168756962,0.005579183343797922
M_1107_38y0m_1 (mp3cut.net)3.mp3,syllable repetition,5.6185,28.974745,65.77843475341797,0.0362127348780632,0.01816144771873951,0.0009538177400827408,0.0010451549896970391
M_1107_38y0m_1 (mp3cut.net)5.mp3,syllable repetition,2.718875,28.977322,51.56060791015625,0.03438207507133484,0.024595893919467926,0.004706018604338169,0.005251935217529535
M_1107_38y0m_1 (mp3cut.net)6.mp3,syllable repetition,2.3531875,26.476442,39.274864196777344,0.04397009685635567,0.017522992566227913,0.0022108671255409718,0.003211305709555745
M_1112_09y9m (mp3cut.net)3.mp3,syllable repetition,2.4576875,12.647785,27.274940490722656,0.021979931741952896,0.005327641032636166,0.041682999581098557,0.06843416392803192
M_1114_09y10m (mp3cut.net)10.mp3,syllable repetition,2.3531875,20.954592,36.45176696777344,0.009549334645271301,0.00879383459687233,0.0035607090685516596,0.01036642026156187
M_1114_09y10m (mp3cut.net)12.mp3,syllable repetition,1.700125,16.772572,21.13079833984375,0.012237983755767345,0.008260073140263557,0.0068002184852957726,0.01952558569610119
M_1114_09y10m (mp3cut.net)4.mp3,syllable repetition,3.00625,18.097834,30.372209548950195,0.042464882135391235,0.011382993310689926,0.017818598076701164,0.04699680209159851
M_1114_09y10m (mp3cut.net)6.mp3,syllable repetition,3.7376875,21.66375,40.16904830932617,0.018928252160549164,0.00498563377186656,0.02949840947985649,0.188472718000412
M_1114_09y10m (mp3cut.net)8.mp3,syllable repetition,1.2038125,8.711782,7.911145210266113,0.018336215987801552,0.018207723274827003,0.009087098762392998,0.02449910342693329
M_1114_09y10m (mp3cut.net)9.mp3,syllable repetition,1.9875,22.278732,39.98639678955078,0.048122141510248184,0.007078757043927908,0.3043646514415741,0.4600360691547394
M_1206_12y3m_1 (mp3cut.net) (3).mp3,syllable repetition,5.0699375,22.724516,47.824893951416016,0.021284736692905426,0.006203700788319111,0.003796694567427039,0.014853923581540585
F_0101_15y2m_1 (mp3cut.net) (2).mp3,word repetition,1.62175,22.5772,41.95026397705078,0.030413635075092316,0.010901058092713356,0.01992843486368656,0.042331963777542114
F_0101_15y2m_1 (mp3cut.net).mp3,word repetition,1.62175,24.969143,35.61096954345703,0.053485654294490814,0.005418181885033846,0.04166729003190994,0.07547004520893097
F_0101_15y2m_1 (mp3cut.net)4.mp3,word repetition,1.2038125,17.40677,25.388452529907227,0.036971960216760635,0.021693415939807892,0.021226827055215836,0.036690011620521545
F_0111_9y6m_1 (mp3cut.net)1.mp3,word repetition,4.051125,15.8668995,48.69916534423828,0.010905230417847633,0.01842545159161091,0.0051237475126981735,0.014832533895969391
F_0988_12y8m_1 (mp3cut.net).mp3,word repetition,8.7531875,20.097534,69.57717895507812,0.02163725532591343,0.023803090676665306,0.005413028411567211,0.0188703965395689
F_1116_09y6m_1 (mp3cut.net)2.mp3,word repetition,3.5286875,23.22163,38.12763595581055,0.009439208544790745,0.004366988316178322,0.0022924544755369425,0.007769240066409111
F_1116_09y6m_1 (mp3cut.net)4.mp3,word repetition,4.260125,18.056387,48.775142669677734,0.015613851137459278,0.007388616446405649,0.0016990976873785257,0.003152001416310668
F_1116_09y6m_1 (mp3cut.net)5.mp3,word repetition,6.3499375,16.237556,54.210655212402344,0.010117849335074425,0.012703104875981808,0.0012578850146383047,0.0026450043078511953
F_1116_09y6m_1 (mp3cut.net)9.mp3,word repetition,7.2380625,16.619108,64.96792602539062,0.010835756547749043,0.011066474951803684,0.015724891796708107,0.03307555988430977
M_0015_11y4m_1 (mp3cut.net)1.mp3,word repetition,1.674,12.864827,23.301536560058594,0.06141632795333862,0.03480510041117668,0.051059845834970474,0.0908532664179802
M_0016_07y10m_1 (mp3cut.net) (1).mp3,word repetition,1.861375,9.11673,18.651168823242188,0.030982067808508873,0.0064196474850177765,0.12528838217258453,0.24108891189098358
M_0016_07y11m_1 (mp3cut.net).mp3,word repetition,2.8453125,11.178636,30.162799835205078,0.015892216935753822,0.0030695099849253893,0.035093121230602264,0.1814599484205246
M_0017_09y0m_1 (mp3cut.net)1.mp3,word repetition,1.909125,14.022198,25.832477569580078,0.023716401308774948,0.029224460944533348,0.021484006196260452,0.05842392146587372
M_0017_09y0m_1 (mp3cut.net)2.mp3,word repetition,3.032375,13.592407,25.457937240600586,0.027474697679281235,0.010602682828903198,0.2111460119485855,0.5021317005157471
M_0025_11y11m_1 (mp3cut.net) (1).mp3,word repetition,2.2355625,11.603221,25.884191513061523,0.008962606079876423,0.007079747971147299,0.0031108546536415815,0.006900364067405462
M_0025_11y11m_1 (mp3cut.net) (2).mp3,word repetition,2.624375,9.423311,22.32492446899414,0.004459413234144449,0.004827109631150961,0.001346335862763226,0.003084624884650111
M_0025_11y11m_1 (mp3cut.net) (3).mp3,word repetition,0.97325,17.782314,21.834896087646484,0.011221946217119694,0.008000069297850132,0.0018450208008289337,0.0021573202684521675
M_0025_11y11m_1 (mp3cut.net).mp3,word repetition,4.7445,17.486185,44.97309112548828,0.023814059793949127,0.010380994528532028,0.005476656835526228,0.013059457764029503
M_0025_12y5m_1 (mp3cut.net) (1).mp3,word repetition,2.4883125,9.490477,25.930187225341797,0.01406964473426342,0.006375581957399845,0.00021568786178249866,0.00025922610075213015
M_0025_12y5m_1 (mp3cut.net) (2).mp3,word repetition,2.5811875,11.662609,30.261329650878906,0.005833128932863474,0.006274187937378883,0.002748673316091299,0.006703698076307774
M_0025_12y5m_1 (mp3cut.net) (3).mp3,word repetition,1.838375,11.540509,20.465011596679688,0.049763042479753494,0.0255415216088295,0.6353364586830139,0.7006143927574158
M_0025_12y5m_1 (mp3cut.net) (4).mp3,word repetition,3.603625,11.973977,45.69816589355469,0.009027795866131783,0.00667997170239687,0.05059061199426651,0.12325571477413177
M_0025_12y5m_1 (mp3cut.net) (5).mp3,word repetition,1.93525,11.441211,20.499835968017578,0.030205439776182175,0.010175907053053379,0.012909500859677792,0.03491713106632233
M_0025_12y5m_1 (mp3cut.net).mp3,word repetition,2.2098125,14.983817,31.4385986328125,0.02248358726501465,0.007665860000997782,0.001204047934152186,0.0019394010305404663
M_0028_15y11m_1 (mp3cut.net)1.mp3,word repetition,2.3531875,22.406898,52.37855911254883,0.03276844322681427,0.010966738685965538,0.03182464838027954,0.09120174497365952
M_0030_13y1m_1 (mp3cut.net) (1).mp3,word repetition,1.1515625,13.912775,24.761640548706055,0.0017245709896087646,0.0013072822475805879,0.0008125702734105289,0.0010647667804732919
M_0030_13y1m_1 (mp3cut.net) (2).mp3,word repetition,1.674,17.65133,34.18629455566406,0.016544565558433533,0.008587311953306198,0.10213074833154678,0.14784231781959534
M_0030_13y1m_1 (mp3cut.net) (3).mp3,word repetition,3.9205,16.901577,53.9073600769043,0.00951103214174509,0.005584429949522018,0.006241143681108952,0.015432649292051792
M_0030_13y1m_1 (mp3cut.net) (4).mp3,word repetition,2.0396875,18.432304,36.414363861083984,0.02613241598010063,0.0011395809706300497,0.01933319866657257,0.03742899000644684
M_0030_13y1m_1 (mp3cut.net) (5).mp3,word repetition,0.7596875,15.514575,23.10247230529785,0.002231299877166748,0.0012420043349266052,0.003799475496634841,0.0041535585187375546
M_0030_13y1m_1 (mp3cut.net) (6).mp3,word repetition,2.2225625,15.928759,36.831024169921875,0.015035748481750488,0.0047926888801157475,0.18673518300056458,0.2587772011756897
M_0030_13y1m_1 (mp3cut.net).mp3,word repetition,2.718875,16.132168,33.254356384277344,0.03072746843099594,0.016957927495241165,0.011879349127411842,0.023396942764520645
M_0030_13y1m_1 (mp3cut.net)1.mp3,word repetition,1.386625,10.366585,23.38927459716797,0.0013992302119731903,0.002791502047330141,0.0007728977361693978,0.0010061284992843866
M_0030_16y4m_1 (mp3cut.net) (1).mp3,word repetition,1.883,26.699844,38.51446533203125,0.021527400240302086,0.002968111075460911,0.016410166397690773,0.04432917758822441
M_0030_16y4m_1 (mp3cut.net) (2).mp3,word repetition,2.745,32.03012,49.737159729003906,0.013611472211778164,0.003928565885871649,0.00048435706412419677,0.0008625396294519305
M_0030_16y4m_1 (mp3cut.net) (3).mp3,word repetition,4.207875,32.29693,73.90428161621094,0.01641162671148777,0.007717041298747063,0.005474405363202095,0.013658761978149414
M_0030_16y4m_1 (mp3cut.net) (4).mp3,word repetition,1.595625,34.028732,49.255859375,0.004839760717004538,0.0014412362361326814,0.00018818923854269087,0.0002854833728633821
M_0030_16y4m_1 (mp3cut.net) (5).mp3,word repetition,2.771125,26.393583,40.126426696777344,0.012337658554315567,0.0009112995467148721,0.08605118095874786,0.23019084334373474
M_0030_16y4m_1 (mp3cut.net).mp3,word repetition,3.5548125,30.995491,55.081787109375,0.02792484126985073,0.004115393850952387,0.002009000163525343,0.004244719631969929
M_0048_11y1m_1 (mp3cut.net) (1).mp3,word repetition,5.605875,31.07952,64.26384735107422,0.01362683717161417,0.005902026779949665,0.012288568541407585,0.04450283199548721
M_0048_11y1m_1 (mp3cut.net) (2).mp3,word repetition,1.726375,17.308554,31.014389038085938,0.008465244434773922,0.0050527011044323444,0.0046700406819581985,0.00583985447883606
M_0048_11y5m_1 (mp3cut.net) (1).mp3,word repetition,1.51725,8.768845,11.779279708862305,0.0005315994494594634,0.0010296003893017769,0.00023700222664047033,0.000573207507841289
M_0048_11y5m_1 (mp3cut.net) (2).mp3,word repetition,1.338625,13.730436,23.469947814941406,0.007087503094226122,0.0053682392463088036,0.001799124525859952,0.0020357670728117228
M_0048_11y5m_1 (mp3cut.net) (3).mp3,word repetition,3.5951875,21.471832,30.530988693237305,0.016018444672226906,0.007803560700267553,0.0011415071785449982,0.003194034332409501
M_0048_11y5m_1 (mp3cut.net).mp3,word repetition,1.51725,27.985315,39.769073486328125,0.020875729620456696,0.0035590773914009333,0.0006011686637066305,0.0008248169324360788
M_0052_13y1m_1 (mp3cut.net) (1).mp3,word repetition,3.084625,15.301376,38.315513610839844,0.004910980351269245,0.0034417633432894945,0.026187390089035034,0.06886691600084305
M_0052_13y1m_1 (mp3cut.net) (2).mp3,word repetition,2.0135625,21.394592,38.907073974609375,0.0036130433436483145,0.0020269162487238646,0.0002967190812341869,0.00042375311022624373
M_0052_13y1m_1 (mp3cut.net) (3).mp3,word repetition,3.8683125,19.144564,46.8293342590332,0.005103977397084236,0.006789096165448427,0.0002806254487950355,0.00047245557652786374
M_0052_13y1m_1 (mp3cut.net) (4).mp3,word repetition,3.8683125,18.563004,46.668006896972656,0.00249526952393353,0.001843439880758524,0.00038248291821219027,0.0008370618452318013
M_0052_13y1m_1 (mp3cut.net) (5).mp3,word repetition,2.875625,18.60262,47.83796691894531,0.00800152588635683,0.005567412357777357,0.01605997420847416,0.03890451788902283
M_0052_13y1m_1 (mp3cut.net) (6).mp3,word repetition,2.4576875,18.888462,44.4072265625,0.006087624933570623,0.004652625415474176,0.05316472426056862,0.12114871293306351
M_0061_14y1m_1 (mp3cut.net) (1).mp3,word repetition,3.97275,22.269316,40.48222351074219,0.030987495556473732,0.007993007078766823,0.037596143782138824,0.10618794709444046
M_0061_14y1m_1 (mp3cut.net) (10).mp3,word repetition,1.5695,18.824327,20.065317153930664,0.026266423985362053,0.015194118022918701,0.001195938210003078,0.002400502562522888
M_0061_14y1m_1 (mp3cut.net) (11).mp3,word repetition,1.752375,17.759258,34.76668930053711,0.031957339495420456,0.0166001133620739,0.12341444194316864,0.1380724459886551
M_0061_14y1m_1 (mp3cut.net) (12).mp3,word repetition,2.5883125,27.84176,46.95310592651367,0.028141260147094727,0.012608111836016178,0.0015757752116769552,0.002074961783364415
M_0061_14y1m_1 (mp3cut.net) (13).mp3,word repetition,1.2821875,9.506169,8.758010864257812,0.010595939122140408,0.002505397191271186,0.013760832138359547,0.03331063315272331
M_0061_14y1m_1 (mp3cut.net) (2).mp3,word repetition,3.0585,10.842379,15.432296752929688,0.005144890397787094,0.003165923058986664,0.004368551541119814,0.021293459460139275
M_0061_14y1m_1 (mp3cut.net) (3).mp3,word repetition,3.0585,29.498306,55.850852966308594,0.0306337159126997,0.013148505240678787,0.003560419660061598,0.006549977231770754
M_0061_14y1m_1 (mp3cut.net) (4).mp3,word repetition,1.674,19.396107,24.360519409179688,0.020585589110851288,0.014013979583978653,0.0035067503340542316,0.006956595461815596
M_0061_14y1m_1 (mp3cut.net) (5).mp3,word repetition,2.2225625,21.639803,36.73801803588867,0.011155148036777973,0.005084720440208912,0.0028522599022835493,0.006319367326796055
M_0061_14y1m_1 (mp3cut.net) (6).mp3,word repetition,2.4054375,12.759734,19.724258422851562,0.0130107831209898,0.006334271281957626,0.008663000538945198,0.024285579100251198
M_0061_14y1m_1 (mp3cut.net) (7).mp3,word repetition,3.998875,27.966259,62.171897888183594,0.016068164259195328,0.00976517889648676,0.0027635490987449884,0.006732933688908815
M_0061_14y1m_1 (mp3cut.net) (8).mp3,word repetition,2.79725,18.434368,29.51483917236328,0.021647613495588303,0.006363286171108484,0.01774570718407631,0.05632404610514641
M_0061_14y1m_1 (mp3cut.net) (9).mp3,word repetition,1.961375,22.470236,34.12211990356445,0.01931963488459587,0.009871621616184711,0.002891651587560773,0.00491928169503808
M_0061_14y1m_1 (mp3cut.net).mp3,word repetition,3.136875,18.275063,29.045574188232422,0.026997560635209084,0.002049795351922512,0.13690422475337982,0.19947703182697296
M_0061_14y1m_1 (mp3cut.net)5.mp3,word repetition,2.0396875,28.268244,49.81296157836914,0.03397134691476822,0.015020818449556828,0.0038834696169942617,0.0042934659868478775
M_0061_14y3m_1 (mp3cut.net) (1).mp3,word repetition,0.7858125,16.697557,20.404125213623047,0.02021559327840805,0.012531463988125324,0.022517340257763863,0.031184425577521324
M_0061_14y3m_1 (mp3cut.net) (10).mp3,word repetition,1.3083125,20.72281,30.95137596130371,0.032560333609580994,0.018380312249064445,0.11358235031366348,0.13758806884288788
M_0061_14y3m_1 (mp3cut.net) (11).mp3,word repetition,0.65525,18.911911,23.749603271484375,0.03932056576013565,0.024880507960915565,0.017266731709241867,0.016377940773963928
M_0061_14y3m_1 (mp3cut.net) (2).mp3,word repetition,4.051125,33.26561,73.55609130859375,0.026943381875753403,0.012985634617507458,0.008190100081264973,0.013309900648891926
M_0061_14y3m_1 (mp3cut.net) (3).mp3,word repetition,1.674,26.66065,36.57060623168945,0.02418556995689869,0.010652325116097927,0.007740245666354895,0.008505680598318577
M_0061_14y3m_1 (mp3cut.net) (4).mp3,word repetition,1.674,31.718376,49.28909683227539,0.019580645486712456,0.011413520202040672,0.0018124281195923686,0.0020408642012625933
M_0061_14y3m_1 (mp3cut.net) (5).mp3,word repetition,2.1441875,32.979664,65.56375122070312,0.0483936108648777,0.017134208232164383,0.008203022181987762,0.008145925588905811
M_0061_14y3m_1 (mp3cut.net) (6).mp3,word repetition,1.752375,14.622538,18.00415802001953,0.018750397488474846,0.004896656144410372,0.013190008699893951,0.03584308549761772
M_0061_14y3m_1 (mp3cut.net) (7).mp3,word repetition,1.0470625,27.691154,38.10087203979492,0.010409858077764511,0.009214848279953003,0.0013655489310622215,0.001975685590878129
M_0061_14y3m_1 (mp3cut.net) (8).mp3,word repetition,3.163,24.739683,29.194929122924805,0.021352531388401985,0.0029528590384870768,0.001026714569889009,0.0019127116538584232
M_0061_14y3m_1 (mp3cut.net) (9).mp3,word repetition,1.961375,15.977964,17.339996337890625,0.005307464860379696,0.0030736359767615795,0.0008207762148231268,0.0020132442004978657
M_0061_14y3m_1 (mp3cut.net).mp3,word repetition,4.416875,33.239716,65.25682067871094,0.020566903054714203,0.06117473542690277,0.0033707739785313606,0.007361713796854019
M_0061_14y7m_1 (mp3cut.net) (10).mp3,word repetition,3.7899375,39.968212,71.77658081054688,0.03318822756409645,0.021204348653554916,0.007107212208211422,0.013978923670947552
M_0061_14y7m_1 (mp3cut.net) (11).mp3,word repetition,2.4576875,27.343288,35.292999267578125,0.03000531904399395,0.019534889608621597,0.013058795593678951,0.02908085100352764
M_0061_14y7m_1 (mp3cut.net) (12).mp3,word repetition,2.4315625,24.797094,33.10991287231445,0.012140569277107716,0.0033482108265161514,0.002304341411218047,0.004048167262226343
M_0061_14y7m_1 (mp3cut.net) (14).mp3,word repetition,2.0135625,39.29561,71.19255828857422,0.05019678175449371,0.02790656127035618,0.007737542502582073,0.007521574851125479
M_0061_14y7m_1 (mp3cut.net) (15).mp3,word repetition,1.62175,44.618134,74.67186737060547,0.016544200479984283,0.017345452681183815,0.004431574605405331,0.005531742703169584
M_0061_14y7m_1 (mp3cut.net) (2).mp3,word repetition,3.0585,30.81715,42.42002868652344,0.012847565114498138,0.005435898434370756,0.003499099286273122,0.006784623954445124
