file,label,snr_before,snr_after,flat_before,flat_after,hf_before,hf_after
F_0101_15y2m_1 (mp3cut.net) (2).mp3,word repetition,22.5772,41.95026397705078,0.030413635,0.010901058,0.019928435,0.042331964
F_0101_15y2m_1 (mp3cut.net).mp3,word repetition,24.969143,35.61096954345703,0.053485654,0.005418182,0.04166729,0.075470045
F_0101_15y2m_1 (mp3cut.net)4.mp3,word repetition,17.40677,25.388452529907227,0.03697196,0.021693416,0.021226827,0.03669001
F_0111_9y6m_1 (mp3cut.net)1.mp3,word repetition,15.8668995,48.69916534423828,0.01090523,0.018425452,0.0051237475,0.014832534
F_0988_12y8m_1 (mp3cut.net).mp3,word repetition,20.097534,69.57717895507812,0.021637255,0.02380309,0.0054130284,0.018870397
F_1116_09y6m_1 (mp3cut.net)2.mp3,word repetition,23.22163,38.12763595581055,0.009439209,0.0043669883,0.0022924545,0.00776924
F_1116_09y6m_1 (mp3cut.net)4.mp3,word repetition,18.056387,48.775142669677734,0.015613851,0.0073886164,0.0016990977,0.0031520014
F_1116_09y6m_1 (mp3cut.net)5.mp3,word repetition,16.237556,54.210655212402344,0.010117849,0.012703105,0.001257885,0.0026450043
F_1116_09y6m_1 (mp3cut.net)9.mp3,word repetition,16.619108,64.96792602539062,0.010835757,0.011066475,0.015724892,0.03307556
M_0015_11y4m_1 (mp3cut.net)1.mp3,word repetition,12.864827,23.301536560058594,0.061416328,0.0348051,0.051059846,0.09085327
M_0016_07y10m_1 (mp3cut.net) (1).mp3,word repetition,9.11673,18.651168823242188,0.030982068,0.0064196475,0.12528838,0.24108891
M_0016_07y11m_1 (mp3cut.net).mp3,word repetition,11.178636,30.162799835205078,0.015892217,0.00306951,0.03509312,0.18145995
M_0017_09y0m_1 (mp3cut.net)1.mp3,word repetition,14.022198,25.832477569580078,0.023716401,0.029224461,0.021484006,0.05842392
M_0017_09y0m_1 (mp3cut.net)2.mp3,word repetition,13.592407,25.457937240600586,0.027474698,0.010602683,0.21114601,0.5021317
M_0025_11y11m_1 (mp3cut.net) (1).mp3,word repetition,11.603221,25.884191513061523,0.008962606,0.007079748,0.0031108547,0.006900364
M_0025_11y11m_1 (mp3cut.net) (2).mp3,word repetition,9.423311,22.32492446899414,0.0044594132,0.0048271096,0.0013463359,0.003084625
M_0025_11y11m_1 (mp3cut.net) (3).mp3,word repetition,17.782314,21.834896087646484,0.011221946,0.008000069,0.0018450208,0.0021573203
M_0025_11y11m_1 (mp3cut.net).mp3,word repetition,17.486185,44.97309112548828,0.02381406,0.0103809945,0.005476657,0.013059458
M_0025_12y5m_1 (mp3cut.net) (1).mp3,word repetition,9.490477,25.930187225341797,0.014069645,0.006375582,0.00021568786,0.0002592261
M_0025_12y5m_1 (mp3cut.net) (2).mp3,word repetition,11.662609,30.261329650878906,0.005833129,0.006274188,0.0027486733,0.006703698
M_0025_12y5m_1 (mp3cut.net) (3).mp3,word repetition,11.540509,20.465011596679688,0.049763042,0.025541522,0.63533646,0.7006144
M_0025_12y5m_1 (mp3cut.net) (4).mp3,word repetition,11.973977,45.69816589355469,0.009027796,0.0066799717,0.050590612,0.123255715
M_0025_12y5m_1 (mp3cut.net) (5).mp3,word repetition,11.441211,20.499835968017578,0.03020544,0.010175907,0.012909501,0.03491713
M_0025_12y5m_1 (mp3cut.net).mp3,word repetition,14.983817,31.4385986328125,0.022483587,0.00766586,0.0012040479,0.001939401
M_0028_15y11m_1 (mp3cut.net)1.mp3,word repetition,22.406898,52.37855911254883,0.032768443,0.010966739,0.03182465,0.091201745
M_0030_13y1m_1 (mp3cut.net) (1).mp3,word repetition,13.912775,24.761640548706055,0.001724571,0.0013072822,0.0008125703,0.0010647668
M_0030_13y1m_1 (mp3cut.net) (2).mp3,word repetition,17.65133,34.18629455566406,0.016544566,0.008587312,0.10213075,0.14784232
M_0030_13y1m_1 (mp3cut.net) (3).mp3,word repetition,16.901577,53.9073600769043,0.009511032,0.00558443,0.0062411437,0.015432649
M_0030_13y1m_1 (mp3cut.net) (4).mp3,word repetition,18.432304,36.414363861083984,0.026132416,0.001139581,0.019333199,0.03742899
M_0030_13y1m_1 (mp3cut.net) (5).mp3,word repetition,15.514575,23.10247230529785,0.0022312999,0.0012420043,0.0037994755,0.0041535585
M_0030_13y1m_1 (mp3cut.net) (6).mp3,word repetition,15.928759,36.831024169921875,0.0150357485,0.004792689,0.18673518,0.2587772
M_0030_13y1m_1 (mp3cut.net).mp3,word repetition,16.132168,33.254356384277344,0.030727468,0.016957927,0.011879349,0.023396943
M_0030_13y1m_1 (mp3cut.net)1.mp3,word repetition,10.366585,23.38927459716797,0.0013992302,0.002791502,0.00077289774,0.0010061285
M_0030_16y4m_1 (mp3cut.net) (1).mp3,word repetition,26.699844,38.51446533203125,0.0215274,0.002968111,0.016410166,0.044329178
M_0030_16y4m_1 (mp3cut.net) (2).mp3,word repetition,32.03012,49.737159729003906,0.013611472,0.003928566,0.00048435706,0.00086253963
M_0030_16y4m_1 (mp3cut.net) (3).mp3,word repetition,32.29693,73.90428161621094,0.016411627,0.0077170413,0.0054744054,0.013658762
M_0030_16y4m_1 (mp3cut.net) (4).mp3,word repetition,34.028732,49.255859375,0.0048397607,0.0014412362,0.00018818924,0.00028548337
M_0030_16y4m_1 (mp3cut.net) (5).mp3,word repetition,26.393583,40.126426696777344,0.012337659,0.00091129955,0.08605118,0.23019084
M_0030_16y4m_1 (mp3cut.net).mp3,word repetition,30.995491,55.081787109375,0.027924841,0.004115394,0.0020090002,0.0042447196
M_0048_11y1m_1 (mp3cut.net) (1).mp3,word repetition,31.07952,64.26384735107422,0.013626837,0.005902027,0.012288569,0.044502832
M_0048_11y1m_1 (mp3cut.net) (2).mp3,word repetition,17.308554,31.014389038085938,0.008465244,0.005052701,0.0046700407,0.0058398545
M_0048_11y5m_1 (mp3cut.net) (1).mp3,word repetition,8.768845,11.779279708862305,0.00053159945,0.0010296004,0.00023700223,0.0005732075
M_0048_11y5m_1 (mp3cut.net) (2).mp3,word repetition,13.730436,23.469947814941406,0.007087503,0.0053682392,0.0017991245,0.002035767
M_0048_11y5m_1 (mp3cut.net) (3).mp3,word repetition,21.471832,30.530988693237305,0.016018445,0.0078035607,0.0011415072,0.0031940343
M_0048_11y5m_1 (mp3cut.net).mp3,word repetition,27.985315,39.769073486328125,0.02087573,0.0035590774,0.00060116866,0.00082481693
M_0052_13y1m_1 (mp3cut.net) (1).mp3,word repetition,15.301376,38.315513610839844,0.0049109804,0.0034417633,0.02618739,0.068866916
M_0052_13y1m_1 (mp3cut.net) (2).mp3,word repetition,21.394592,38.907073974609375,0.0036130433,0.0020269162,0.00029671908,0.0004237531
M_0052_13y1m_1 (mp3cut.net) (3).mp3,word repetition,19.144564,46.8293342590332,0.0051039774,0.006789096,0.00028062545,0.00047245558
M_0052_13y1m_1 (mp3cut.net) (4).mp3,word repetition,18.563004,46.668006896972656,0.0024952695,0.0018434399,0.00038248292,0.00083706185
M_0052_13y1m_1 (mp3cut.net) (5).mp3,word repetition,18.60262,47.83796691894531,0.008001526,0.0055674124,0.016059974,0.038904518
M_0052_13y1m_1 (mp3cut.net) (6).mp3,word repetition,18.888462,44.4072265625,0.006087625,0.0046526254,0.053164724,0.12114871
M_0061_14y1m_1 (mp3cut.net) (1).mp3,word repetition,22.269316,40.48222351074219,0.030987496,0.007993007,0.037596144,0.10618795
M_0061_14y1m_1 (mp3cut.net) (10).mp3,word repetition,18.824327,20.065317153930664,0.026266424,0.015194118,0.0011959382,0.0024005026
M_0061_14y1m_1 (mp3cut.net) (11).mp3,word repetition,17.759258,34.76668930053711,0.03195734,0.016600113,0.12341444,0.13807245
M_0061_14y1m_1 (mp3cut.net) (12).mp3,word repetition,27.84176,46.95310592651367,0.02814126,0.012608112,0.0015757752,0.0020749618
M_0061_14y1m_1 (mp3cut.net) (13).mp3,word repetition,9.506169,8.758010864257812,0.010595939,0.0025053972,0.013760832,0.033310633
M_0061_14y1m_1 (mp3cut.net) (2).mp3,word repetition,10.842379,15.432296752929688,0.0051448904,0.003165923,0.0043685515,0.02129346
M_0061_14y1m_1 (mp3cut.net) (3).mp3,word repetition,29.498306,55.850852966308594,0.030633716,0.013148505,0.0035604197,0.006549977
M_0061_14y1m_1 (mp3cut.net) (4).mp3,word repetition,19.396107,24.360519409179688,0.02058559,0.01401398,0.0035067503,0.0069565955
M_0061_14y1m_1 (mp3cut.net) (5).mp3,word repetition,21.639803,36.73801803588867,0.011155148,0.0050847204,0.00285226,0.0063193673
M_0061_14y1m_1 (mp3cut.net) (6).mp3,word repetition,12.759734,19.724258422851562,0.013010783,0.0063342713,0.008663001,0.02428558
M_0061_14y1m_1 (mp3cut.net) (7).mp3,word repetition,27.966259,62.171897888183594,0.016068164,0.009765179,0.002763549,0.0067329337
M_0061_14y1m_1 (mp3cut.net) (8).mp3,word repetition,18.434368,29.51483917236328,0.021647613,0.006363286,0.017745707,0.056324046
M_0061_14y1m_1 (mp3cut.net) (9).mp3,word repetition,22.470236,34.12211990356445,0.019319635,0.009871622,0.0028916516,0.0049192817
M_0061_14y1m_1 (mp3cut.net).mp3,word repetition,18.275063,29.045574188232422,0.02699756,0.0020497954,0.13690422,0.19947703
M_0061_14y1m_1 (mp3cut.net)5.mp3,word repetition,28.268244,49.81296157836914,0.033971347,0.015020818,0.0038834696,0.004293466
M_0061_14y3m_1 (mp3cut.net) (1).mp3,word repetition,16.697557,20.404125213623047,0.020215593,0.012531464,0.02251734,0.031184426
M_0061_14y3m_1 (mp3cut.net) (10).mp3,word repetition,20.72281,30.95137596130371,0.032560334,0.018380312,0.11358235,0.13758807
M_0061_14y3m_1 (mp3cut.net) (11).mp3,word repetition,18.911911,23.749603271484375,0.039320566,0.024880508,0.017266732,0.01637794
M_0061_14y3m_1 (mp3cut.net) (2).mp3,word repetition,33.26561,73.55609130859375,0.026943382,0.012985635,0.0081901,0.013309901
M_0061_14y3m_1 (mp3cut.net) (3).mp3,word repetition,26.66065,36.57060623168945,0.02418557,0.010652325,0.0077402457,0.008505681
M_0061_14y3m_1 (mp3cut.net) (4).mp3,word repetition,31.718376,49.28909683227539,0.019580645,0.01141352,0.0018124281,0.0020408642
M_0061_14y3m_1 (mp3cut.net) (5).mp3,word repetition,32.979664,65.56375122070312,0.04839361,0.017134208,0.008203022,0.008145926
M_0061_14y3m_1 (mp3cut.net) (6).mp3,word repetition,14.622538,18.00415802001953,0.018750397,0.004896656,0.013190009,0.035843085
M_0061_14y3m_1 (mp3cut.net) (7).mp3,word repetition,27.691154,38.10087203979492,0.010409858,0.009214848,0.0013655489,0.0019756856
M_0061_14y3m_1 (mp3cut.net) (8).mp3,word repetition,24.739683,29.194929122924805,0.021352531,0.002952859,0.0010267146,0.0019127117
M_0061_14y3m_1 (mp3cut.net) (9).mp3,word repetition,15.977964,17.339996337890625,0.005307465,0.003073636,0.0008207762,0.0020132442
M_0061_14y3m_1 (mp3cut.net).mp3,word repetition,33.239716,65.25682067871094,0.020566903,0.061174735,0.003370774,0.007361714
M_0061_14y7m_1 (mp3cut.net) (10).mp3,word repetition,39.968212,71.77658081054688,0.033188228,0.021204349,0.007107212,0.013978924
M_0061_14y7m_1 (mp3cut.net) (11).mp3,word repetition,27.343288,35.292999267578125,0.030005319,0.01953489,0.013058796,0.029080851
M_0061_14y7m_1 (mp3cut.net) (12).mp3,word repetition,24.797094,33.10991287231445,0.012140569,0.0033482108,0.0023043414,0.0040481673
M_0061_14y7m_1 (mp3cut.net) (14).mp3,word repetition,39.29561,71.19255828857422,0.05019678,0.027906561,0.0077375425,0.007521575
M_0061_14y7m_1 (mp3cut.net) (15).mp3,word repetition,44.618134,74.67186737060547,0.0165442,0.017345453,0.0044315746,0.0055317427
M_0061_14y7m_1 (mp3cut.net) (2).mp3,word repetition,30.81715,42.42002868652344,0.012847565,0.0054358984,0.0034990993,0.006784624
M_0061_14y7m_1 (mp3cut.net) (5).mp3,word repetition,46.113033,0.0,0.06258162,0.25904676,0.124660105,0.17411336
M_0061_14y7m_1 (mp3cut.net) (6).mp3,word repetition,28.868984,48.199363708496094,0.049583066,0.017750787,0.012365038,0.011832627
M_0061_14y7m_1 (mp3cut.net) (7).mp3,word repetition,30.73003,39.67338943481445,0.0269318,0.023184102,0.0016538335,0.001969206
M_0061_14y7m_1 (mp3cut.net) (8).mp3,word repetition,23.50788,42.6911506652832,0.030816946,0.006197844,0.1732883,0.24724905
M_0061_14y7m_1 (mp3cut.net) (9).mp3,word repetition,41.20521,90.67774963378906,0.055149462,0.13063556,0.013307518,0.01092725
M_0061_14y7m_1 (mp3cut.net).mp3,word repetition,19.45364,32.49577713012695,0.09212767,0.04235277,0.041192356,0.035293743
M_0061_14y8m_1 (mp3cut.net) (1).mp3,word repetition,21.896877,26.95743751525879,0.02540297,0.008189319,0.0022559238,0.008347575
M_0061_14y8m_1 (mp3cut.net) (10).mp3,word repetition,25.961712,39.323326110839844,0.038782183,0.011818443,0.1577625,0.31580636
M_0061_14y8m_1 (mp3cut.net) (11).mp3,word repetition,22.362263,36.52831268310547,0.044961296,0.018328326,0.18610044,0.27490708
M_0061_14y8m_1 (mp3cut.net) (12).mp3,word repetition,21.868113,27.281124114990234,0.020016918,0.012673386,0.0041186875,0.00522398
M_0061_14y8m_1 (mp3cut.net) (2).mp3,word repetition,28.336693,51.91273498535156,0.026822573,0.0075261253,0.00069253705,0.0007844051
M_0061_14y8m_1 (mp3cut.net) (3).mp3,word repetition,28.787674,45.494293212890625,0.029134076,0.009365991,0.0028997837,0.008669717
M_0061_14y8m_1 (mp3cut.net) (4).mp3,word repetition,29.34084,55.747718811035156,0.036629282,0.015213216,0.029633407,0.046578374
M_0061_14y8m_1 (mp3cut.net) (5).mp3,word repetition,23.679686,32.90296173095703,0.024782851,0.010695633,0.0022418664,0.0030988895
M_0061_14y8m_1 (mp3cut.net) (6).mp3,word repetition,6.8293214,11.525421142578125,0.01116114,0.005225138,0.0022288621,0.008844483
M_0061_14y8m_1 (mp3cut.net) (7).mp3,word repetition,23.452532,29.643428802490234,0.024518099,0.0082865665,0.006564241,0.013393545
M_0061_14y8m_1 (mp3cut.net) (8).mp3,word repetition,34.39609,74.0332260131836,0.025512537,0.011692392,0.04654806,0.09969892
M_0061_14y8m_1 (mp3cut.net) (9).mp3,word repetition,24.175241,33.52597427368164,0.034221746,0.018508028,0.05779708,0.17308804
M_0061_14y8m_1 (mp3cut.net).mp3,word repetition,16.898502,21.557937622070312,0.021626953,0.0069341757,0.062124334,0.17298807
M_0061_14y8m_1 (mp3cut.net)2.mp3,word repetition,30.19452,62.37180709838867,0.07900935,0.02629272,0.009941991,0.015363077
M_0061_14y9m_1 (mp3cut.net) (1).mp3,word repetition,26.90053,33.73235321044922,0.06340569,0.019600762,0.0043410184,0.005893803
M_0061_14y9m_1 (mp3cut.net) (10).mp3,word repetition,16.469118,20.683557510375977,0.018505678,0.015565902,0.015305051,0.03141956
M_0061_14y9m_1 (mp3cut.net) (11).mp3,word repetition,16.552675,21.231510162353516,0.006725639,0.0046265656,0.0011655535,0.0022635055
M_0061_14y9m_1 (mp3cut.net) (12).mp3,word repetition,24.106596,37.30000305175781,0.04455921,0.027628407,0.005165524,0.0060342797
M_0061_14y9m_1 (mp3cut.net) (13).mp3,word repetition,29.832764,68.61909484863281,0.018211596,0.012091763,0.021501306,0.04229303
M_0061_14y9m_1 (mp3cut.net) (14).mp3,word repetition,12.543558,14.199874877929688,0.0035950437,0.0037840186,0.002697822,0.0047752727
M_0061_14y9m_1 (mp3cut.net) (15).mp3,word repetition,23.673899,28.21537208557129,0.026639763,0.017837195,0.0011388977,0.0028125953
M_0061_14y9m_1 (mp3cut.net) (17).mp3,word repetition,14.456524,16.536415100097656,0.0312585,0.021193875,0.028084887,0.05001822
M_0061_14y9m_1 (mp3cut.net) (18).mp3,word repetition,21.81822,28.553653717041016,0.048639603,0.021427084,0.070087776,0.107989855
M_0061_14y9m_1 (mp3cut.net) (2).mp3,word repetition,22.77576,28.666688919067383,0.0339136,0.013563784,0.008615321,0.01629415
M_0061_14y9m_1 (mp3cut.net) (3).mp3,word repetition,22.203188,25.663663864135742,0.04035854,0.01867651,0.028005917,0.0637719
M_0061_14y9m_1 (mp3cut.net) (4).mp3,word repetition,30.405716,74.15594482421875,0.021000898,0.04646967,0.05820983,0.082119666
M_0061_14y9m_1 (mp3cut.net) (5).mp3,word repetition,28.477074,37.30774688720703,0.017947325,0.0069928216,0.0012248495,0.0024876979
M_0061_14y9m_1 (mp3cut.net) (6).mp3,word repetition,19.431847,21.11566925048828,0.011939168,0.007214168,0.005464697,0.009623434
M_0061_14y9m_1 (mp3cut.net) (7).mp3,word repetition,16.83617,20.204601287841797,0.034479313,0.019361567,0.032374047,0.05430407
M_0061_14y9m_1 (mp3cut.net) (8).mp3,word repetition,21.49928,32.92214584350586,0.041446,0.011948639,0.044696946,0.086316206
M_0061_14y9m_1 (mp3cut.net) (9).mp3,word repetition,9.76848,11.914410591125488,0.0027059293,0.003741061,0.004937241,0.007966998
M_0061_14y9m_1 (mp3cut.net).mp3,word repetition,10.586733,12.477188110351562,0.018835189,0.015377555,0.0018652593,0.00427504
M_0061_15y0m_1 (mp3cut.net) (1).mp3,word repetition,21.493769,32.133941650390625,0.049426537,0.006405175,0.12040979,0.16872826
M_0061_15y0m_1 (mp3cut.net) (2).mp3,word repetition,8.871418,6.402149200439453,0.020629225,0.010980218,0.014698948,0.044801332
M_0061_15y0m_1 (mp3cut.net) (3).mp3,word repetition,22.689953,33.899559020996094,0.020529667,0.004591777,0.009179354,0.015837984
M_0061_15y0m_1 (mp3cut.net) (4).mp3,word repetition,11.287935,11.003610610961914,0.039009456,0.015449299,0.019709334,0.052333362
M_0061_15y0m_1 (mp3cut.net) (6).mp3,word repetition,17.378328,18.6185302734375,0.018602788,0.004993771,0.0077488753,0.019846814
M_0061_15y0m_1 (mp3cut.net) (7).mp3,word repetition,31.671898,74.24055480957031,0.020524507,0.010507706,0.013836975,0.031044882
M_0061_15y0m_1 (mp3cut.net) (8).mp3,word repetition,17.180264,22.71253204345703,0.035174623,0.03271807,0.005333478,0.0075876727
M_0061_15y0m_1 (mp3cut.net) (9).mp3,word repetition,14.458277,18.194902420043945,0.037125908,0.013333659,0.009170636,0.023556435
M_0061_15y0m_1 (mp3cut.net).mp3,word repetition,26.692951,51.02037811279297,0.04209375,0.014298155,0.06658548,0.08957066
M_0061_15y0m_1 (mp3cut.net)1.mp3,word repetition,26.84576,57.67202377319336,0.048648346,0.011619128,0.27106595,0.27499664
M_0061_16y9m-1 (mp3cut.net) (1).mp3,word repetition,18.605158,21.238365173339844,0.035367418,0.008568618,0.016307956,0.03843677
M_0061_16y9m-1 (mp3cut.net) (2).mp3,word repetition,20.179365,25.08901596069336,0.041450817,0.029714191,0.008009797,0.015941871
M_0061_16y9m-1 (mp3cut.net) (3).mp3,word repetition,27.728317,69.04226684570312,0.043161172,0.018147115,0.0042795576,0.005233139
M_0061_16y9m-1 (mp3cut.net) (4).mp3,word repetition,14.769894,20.568330764770508,0.02651818,0.007681733,0.001523395,0.003166688
M_0061_16y9m-1 (mp3cut.net) (5).mp3,word repetition,27.060612,26.713363647460938,0.031332448,0.017274134,0.0028559,0.010135765
M_0061_16y9m-1 (mp3cut.net) (6).mp3,word repetition,22.43314,34.28357696533203,0.025715757,0.012251863,0.005961761,0.012061158
M_0061_16y9m-1 (mp3cut.net) (7).mp3,word repetition,10.809006,14.039258003234863,0.026912756,0.0025904851,0.0021324784,0.002959378
M_0061_16y9m-1 (mp3cut.net).mp3,word repetition,13.86904,16.656171798706055,0.038193416,0.02963354,0.033507425,0.059673462
M_0061_16y9m-1 (mp3cut.net)1.mp3,word repetition,24.657143,47.81800079345703,0.0077872393,0.0077358223,0.0016236302,0.0027465958
M_0061_18y5m_1 (mp3cut.net) (1).mp3,word repetition,18.328917,39.408355712890625,0.026277851,0.009665391,0.0023708884,0.0042402525
M_0061_18y5m_1 (mp3cut.net) (10).mp3,word repetition,20.636713,27.635177612304688,0.014382866,0.003077458,0.008983006,0.029518835
M_0061_18y5m_1 (mp3cut.net) (11).mp3,word repetition,15.4825535,23.655736923217773,0.014633041,0.005697551,0.010108523,0.028605428
M_0061_18y5m_1 (mp3cut.net) (12).mp3,word repetition,19.475163,32.54568862915039,0.027643332,0.026875861,0.0005675264,0.00046537598
M_0061_18y5m_1 (mp3cut.net) (13).mp3,word repetition,14.729576,24.89845085144043,0.052601513,0.01377526,0.16858497,0.25817266
M_0061_18y5m_1 (mp3cut.net) (14).mp3,word repetition,18.894716,27.18996810913086,0.03595979,0.015507788,0.018514574,0.043021087
M_0061_18y5m_1 (mp3cut.net) (15).mp3,word repetition,15.025292,18.166614532470703,0.063706316,0.03646379,0.009434377,0.020444302
M_0061_18y5m_1 (mp3cut.net) (16).mp3,word repetition,16.163147,22.72103500366211,0.013447952,0.017281378,0.0020517432,0.0028269007
M_0061_18y5m_1 (mp3cut.net) (17).mp3,word repetition,17.122938,42.062889099121094,0.024827018,0.010334069,0.004066069,0.0079981955
M_0061_18y5m_1 (mp3cut.net) (18).mp3,word repetition,16.764853,30.519779205322266,0.020989394,0.0062710806,0.119606934,0.24795301
M_0061_18y5m_1 (mp3cut.net) (2).mp3,word repetition,20.346087,43.60095977783203,0.025977267,0.0026479652,0.0030093743,0.008097666
M_0061_18y5m_1 (mp3cut.net) (4).mp3,word repetition,19.1393,30.882509231567383,0.040107824,0.009273526,0.0056741177,0.0083606
M_0061_18y5m_1 (mp3cut.net) (5).mp3,word repetition,16.385693,20.658058166503906,0.0048142425,0.0033662461,0.0038048902,0.005401437
M_0061_18y5m_1 (mp3cut.net) (6).mp3,word repetition,21.987513,47.867088317871094,0.015768036,0.005415889,0.0011500957,0.0027091403
M_0061_18y5m_1 (mp3cut.net) (7).mp3,word repetition,10.330887,18.436311721801758,0.024502546,0.039859,0.007884991,0.008747769
M_0061_18y5m_1 (mp3cut.net) (8).mp3,word repetition,11.732847,24.059049606323242,0.033331577,0.012090993,0.005712841,0.005414533
M_0061_18y5m_1 (mp3cut.net) (9).mp3,word repetition,13.818864,15.25461196899414,0.028787728,0.016745927,0.016158339,0.027200138
M_0061_18y5m_1 (mp3cut.net).mp3,word repetition,17.03609,28.49154281616211,0.028437525,0.009860972,0.10393729,0.46769845
M_0064_11y11m_1 (mp3cut.net).mp3,word repetition,29.017256,43.135982513427734,0.016479095,0.008746733,0.0014854855,0.0031937056
M_0064_11y2m_1 (mp3cut.net) (1).mp3,word repetition,22.733976,45.01453399658203,0.019887162,0.003705558,0.0012023707,0.00246028
M_0064_11y2m_1 (mp3cut.net) (2).mp3,word repetition,19.885353,35.56287384033203,0.023757055,0.008557613,0.0011464634,0.0021721686
M_0064_11y2m_1 (mp3cut.net) (3).mp3,word repetition,22.696747,53.279808044433594,0.0071244147,0.011805296,0.0011316618,0.0022666736
M_0064_11y2m_1 (mp3cut.net) (4).mp3,word repetition,22.999928,29.09097671508789,0.0305858,0.011286821,0.0006717363,0.0012559016
M_0064_11y2m_1 (mp3cut.net) (5).mp3,word repetition,10.987162,11.792154312133789,0.009988533,0.0078838365,0.022044264,0.039515804
M_0064_11y2m_1 (mp3cut.net) (6).mp3,word repetition,21.092558,34.517913818359375,0.032915946,0.010933678,0.07163219,0.09628273
M_0064_11y2m_1 (mp3cut.net).mp3,word repetition,11.724342,12.019203186035156,0.02747781,0.022940058,0.027512379,0.04048339
M_0064_11y3m_1 (mp3cut.net) (1).mp3,word repetition,15.391348,24.68737030029297,0.010850865,0.008873879,0.005855755,0.009370059
M_0064_11y3m_1 (mp3cut.net) (2).mp3,word repetition,12.578031,16.40952491760254,0.03200736,0.0019738465,0.00024234253,0.00029902378
M_0064_11y3m_1 (mp3cut.net) (3).mp3,word repetition,21.410618,29.985042572021484,0.0052119107,0.004070253,0.000702871,0.0017421067
M_0064_11y3m_1 (mp3cut.net) (4).mp3,word repetition,14.183931,31.338071823120117,0.019766904,0.0067725023,0.011048546,0.024252163
M_0064_11y3m_1 (mp3cut.net).mp3,word repetition,15.567814,26.205078125,0.021823319,0.002924709,0.0019523132,0.0037182248
M_0064_11y5m_1 (mp3cut.net) (1).mp3,word repetition,34.91759,48.96097183227539,0.024704877,0.0015734897,0.0005296266,0.0010399217
M_0064_11y5m_1 (mp3cut.net) (2).mp3,word repetition,15.456295,15.805120468139648,0.02897567,0.022243537,0.04409539,0.06462645
M_0064_11y5m_1 (mp3cut.net).mp3,word repetition,31.431496,69.85238647460938,0.023523863,0.011865179,0.0041349293,0.0067103007
M_0065_14y5m_1 (mp3cut.net) (1).mp3,word repetition,28.826044,53.34937286376953,0.0033456297,0.0012668576,0.00249263,0.0044282223
M_0065_14y5m_1 (mp3cut.net) (10).mp3,word repetition,23.120539,40.91145324707031,0.02084572,0.013690215,0.0073766345,0.010628487
M_0065_14y5m_1 (mp3cut.net) (11).mp3,word repetition,26.146374,60.972537994384766,0.032707244,0.009702537,0.0061062044,0.007697047
M_0065_14y5m_1 (mp3cut.net) (12).mp3,word repetition,26.146374,60.972537994384766,0.032707244,0.009702537,0.0061062044,0.007697047
M_0065_14y5m_1 (mp3cut.net) (2).mp3,word repetition,20.1476,30.40726089477539,0.019101473,0.008791832,0.0026163585,0.0032728824
M_0065_14y5m_1 (mp3cut.net) (3).mp3,word repetition,13.052083,26.939044952392578,0.0031286457,0.003673735,0.0024835677,0.0054819817
M_0065_14y5m_1 (mp3cut.net) (4).mp3,word repetition,13.876301,24.955951690673828,0.024714483,0.032884613,0.018612573,0.03645417
M_0065_14y5m_1 (mp3cut.net) (5).mp3,word repetition,9.895863,12.531639099121094,0.015037079,0.024523001,0.00822558,0.01193157
M_0065_14y5m_1 (mp3cut.net) (6).mp3,word repetition,24.038918,48.00400161743164,0.014327498,0.00546807,0.009063789,0.016604679
M_0065_14y5m_1 (mp3cut.net) (8).mp3,word repetition,21.65205,35.8221549987793,0.0029298821,0.004859502,0.0006933276,0.00088845805
M_0065_14y5m_1 (mp3cut.net) (9).mp3,word repetition,17.437992,29.388019561767578,0.022619857,0.029736463,0.006660454,0.009679922
M_0065_14y5m_1 (mp3cut.net).mp3,word repetition,23.700134,35.26490783691406,0.01384234,0.007763499,0.0009461648,0.0015628006
M_0065_18y1m_1 (mp3cut.net) (1).mp3,word repetition,11.368479,14.428396224975586,0.026422543,0.019713378,0.058197178,0.18594268
M_0065_18y1m_1 (mp3cut.net) (2).mp3,word repetition,16.960787,33.34004592895508,0.06373217,0.018947454,0.081199884,0.15018019
M_0065_18y1m_1 (mp3cut.net) (3).mp3,word repetition,19.627651,38.696983337402344,0.021560078,0.008794493,0.003899398,0.00792336
M_0065_18y1m_1 (mp3cut.net) (4).mp3,word repetition,15.038327,22.888639450073242,0.038659386,0.014302151,0.04413844,0.10887623
M_0065_18y1m_1 (mp3cut.net) (5).mp3,word repetition,16.663229,25.054616928100586,0.024031231,0.033187576,0.0014403685,0.001310019
M_0065_18y1m_1 (mp3cut.net) (6).mp3,word repetition,16.588272,30.655742645263672,0.017960541,0.022221508,0.0020242622,0.0018005263
M_0065_18y1m_1 (mp3cut.net) (7).mp3,word repetition,14.037963,19.384605407714844,0.032566305,0.023631033,0.0032490215,0.0041251355
M_0065_18y1m_1 (mp3cut.net).mp3,word repetition,16.714466,35.02827453613281,0.05217966,0.013951786,0.043600943,0.07130879
M_0065_20y1m_1 (mp3cut.net) (1).mp3,word repetition,17.78045,45.722190856933594,0.032461602,0.006390284,0.02020458,0.03033142
M_0065_20y1m_1 (mp3cut.net) (10).mp3,word repetition,18.037407,40.545230865478516,0.007101202,0.010368211,0.00068257865,0.0007813664
